MSISDN1,PIN,MSISDN2,AMOUNT
8801700400247,NzU0Mwo=,1700402273,22
8801700400248,NDI2MAo=,1700423499,25
8801700400249,MTA3Mgo=,1700424446,24
8801700400250,OTcyOAo=,1700426780,24
8801700400251,MjQ2OAo=,1700421657,26
8801700400252,OTUxNAo=,1700407159,22
8801700400253,MTQ4OQo=,1700423435,21
8801700400254,MTYyMQo=,1700424147,27
8801700400255,NTgzMwo=,1700402624,20
8801700400256,NjA0OAo=,1700418687,20
8801700400257,NDYxNQo=,1700424088,22
8801700400258,MDQ3MQo=,1700404939,25
8801700400259,OTc4NAo=,1700403839,21
8801700400260,OTcyMQo=,1700416802,25
8801700400261,MzQyMgo=,1700404428,22
8801700400262,ODA2NAo=,1700427971,26
8801700400263,NDIyNgo=,1700405063,26
8801700400264,NDU1Mgo=,1700402727,27
8801700400265,MjUzMAo=,1700403413,25
8801700400266,NjMyNwo=,1700422084,24
8801700400267,NzgyOQo=,1700407038,20
8801700400268,MTQ3OQo=,1700422563,26
8801700400269,MDAxNwo=,1700405058,23
8801700400270,MDU5Nwo=,1700423782,26
8801700400271,MzY2OAo=,1700406310,21
8801700400272,NjU1NAo=,1700406368,25
8801700400273,NjkzOQo=,1700424597,22
8801700400274,NTUwOQo=,1700408250,25
8801700400275,NjEwMAo=,1700402313,25
8801700400276,NDM0MAo=,1700420881,23
8801700400277,NzI5Ngo=,1700424931,24
8801700400278,NzYxNQo=,1700406786,25
8801700400279,MTg2MAo=,1700406959,21
8801700400280,Mzg0MQo=,1700417296,25
8801700400281,MjAwMgo=,1700419465,22
8801700400282,NTY3MAo=,1700402158,27
8801700400283,ODk3Mgo=,1700421386,26
8801700400284,NDIyNAo=,1700423089,26
8801700400285,OTgxNgo=,1700407647,27
8801700400286,MTc2Nwo=,1700403219,23
8801700400287,NTExNgo=,1700411640,24
8801700400288,OTg3MAo=,1700404661,23
8801700400289,NTA1Mgo=,1700423024,22
8801700400290,OTgxOQo=,1700424522,26
8801700400291,MTU1NQo=,1700402861,20
8801700400292,MTIyNwo=,1700411913,25
8801700400293,NDgwOAo=,1700418205,20
8801700400294,NjEyOQo=,1700417458,24
8801700400295,NjAwNgo=,1700418853,27
8801700400296,OTY2MAo=,1700414018,20
8801700400297,NjA2NQo=,1700417863,24
8801700400298,ODU2OAo=,1700405271,23
8801700400299,MjMzNQo=,1700413967,22
8801700400300,NjQ1MQo=,1700407101,25
8801700400301,MTUwNAo=,1700402482,21
8801700400302,MDQyMgo=,1700402680,24
8801700400303,NTkzMgo=,1700420168,21
8801700400304,MzQ1MAo=,1700407256,20
8801700400305,NjU0MQo=,1700402669,25
8801700400306,MjY0Nwo=,1700428163,25
8801700400307,ODc5NAo=,1700407827,20
8801700400308,ODM0OQo=,1700425488,21
8801700400309,NjMzNAo=,1700423764,21
8801700400310,NDUwNwo=,1700419857,25
8801700400311,Njk4MQo=,1700405582,26
8801700400312,NTQ0Ngo=,1700428048,26
8801700400313,ODYzMQo=,1700418840,21
8801700400314,NDgwNgo=,1700403376,22
8801700400315,NDAwMgo=,1700404356,20
8801700400316,ODQxMAo=,1700420290,26
8801700400317,OTYxOAo=,1700403544,25
8801700400318,MzExOQo=,1700421490,27
8801700400319,NzYxMgo=,1700421281,27
8801700400320,NTc2NQo=,1700418979,20
8801700400321,NTUxOAo=,1700428263,22
8801700400322,MDQ5NAo=,1700424790,25
8801700400323,NTk2NQo=,1700402502,27
8801700400324,MjkwMwo=,1700406018,21
8801700400325,NzAxNgo=,1700424817,22
8801700400326,OTM2MAo=,1700412601,27
8801700400327,MDk0NAo=,1700403224,20
8801700400328,NTcyNQo=,1700411435,22
8801700400329,NTY0OAo=,1700408431,24
8801700400330,NDM5Ngo=,1700409751,26
8801700400331,MzY0Mwo=,1700428648,24
8801700400332,Mjc4MAo=,1700407842,27
8801700400333,ODM2Mgo=,1700410012,23
8801700400334,Njk0Ngo=,1700422047,27
8801700400335,Mzc3MQo=,1700409944,25
8801700400336,MDMwNQo=,1700402970,25
8801700400337,OTA3NAo=,1700413848,26
8801700400338,MTQ4Mwo=,1700403928,22
8801700400339,NDAyMwo=,1700405700,27
8801700400340,MDcyNAo=,1700406169,22
8801700400341,MjE0Mwo=,1700415205,26
8801700400342,Mjg3OQo=,1700422067,24
8801700400343,Mjg0Ngo=,1700406688,23
8801700400344,NDEyOQo=,1700403136,24
8801700400345,NjgwMQo=,1700426397,22
8801700400346,NTc4Mwo=,1700403478,20
8801700400347,OTY3OAo=,1700404265,26
8801700400348,MDI0NQo=,1700418664,24
8801700400349,MTMwMwo=,1700410897,21
8801700400350,MjQ2Ngo=,1700407391,24
8801700400351,NTIxNQo=,1700407027,26
8801700400352,NjQzNQo=,1700416935,20
8801700400353,NDE1NAo=,1700404819,26
8801700400354,ODAwNQo=,1700403661,27
8801700400355,MzIzMgo=,1700408289,27
8801700400356,NTA4MQo=,1700412652,21
8801700400357,MTE0OAo=,1700407210,23
8801700400358,NTEyOAo=,1700420149,23
8801700400359,OTkxNAo=,1700424175,23
8801700400360,MTA0MQo=,1700417821,26
8801700400361,NDczNwo=,1700417487,22
8801700400362,NzMzMAo=,1700428850,22
8801700400363,MjMxNgo=,1700421636,22
8801700400364,MjEwOQo=,1700407012,21
8801700400365,OTc4MAo=,1700411916,23
8801700400366,NzE3Mwo=,1700404959,22
8801700400367,MTM1MAo=,1700418147,21
8801700400368,NzU1MAo=,1700422656,24
8801700400369,NjQ0OAo=,1700420509,27
8801700400370,NjI5OQo=,1700415637,24
8801700400371,ODU2Mgo=,1700408260,20
8801700400372,ODAwOAo=,1700420803,22
8801700400373,OTc3Nwo=,1700409560,24
8801700400374,MzI2OAo=,1700407239,24
8801700400375,NTUzOAo=,1700404675,23
8801700400376,MjI0MQo=,1700402817,26
8801700400377,ODc3NQo=,1700425841,20
8801700400378,MzM4OAo=,1700427140,25
8801700400379,MTYyNgo=,1700404254,24
8801700400380,MjQxOQo=,1700405543,24
8801700400381,NDQ3Mwo=,1700418262,26
8801700400382,Mjc2MQo=,1700412118,23
8801700400383,MjUxOAo=,1700410006,27
8801700400384,NTE3Mgo=,1700410848,20
8801700400385,NTU1Mgo=,1700428972,21
8801700400386,MzY5MQo=,1700402882,26
8801700400387,MjI5MAo=,1700405799,25
8801700400388,MDI2MQo=,1700407399,23
8801700400389,NjI4OAo=,1700427640,24
8801700400390,NDEwMwo=,1700413095,20
8801700400391,NTkwNwo=,1700404089,26
8801700400392,NDAwOQo=,1700409163,25
8801700400393,NDAxOQo=,1700404634,21
8801700400394,NzM5Ngo=,1700407730,20
8801700400395,MDQxNQo=,1700411215,20
8801700400396,NjQ2NQo=,1700407806,21
8801700400397,MTQ2Mgo=,1700422678,20
8801700400398,MjIzNgo=,1700407332,21
8801700400399,NDExOQo=,1700422095,23
8801700400400,Mjk0MQo=,1700407085,23
8801700400401,NzMxMwo=,1700406105,22
8801700400402,MTYxNAo=,1700423722,23
8801700400403,NzM3OQo=,1700408901,26
8801700400404,MDA3MQo=,1700426725,25
8801700400405,ODAwNwo=,1700413199,22
8801700400406,NTg0OQo=,1700406167,23
8801700400407,MDYyOQo=,1700410948,23
8801700400408,ODQwNQo=,1700404927,22
8801700400409,MzYwMAo=,1700415570,20
8801700400410,MDMxMQo=,1700406172,24
8801700400411,MDQ5MAo=,1700422023,27
8801700400412,MDkwOAo=,1700402415,20
8801700400413,MzY5Ngo=,1700404160,26
8801700400414,MTQwNQo=,1700412770,25
8801700400415,MzY3NQo=,1700414340,25
8801700400416,Mzc4Mgo=,1700421621,25
8801700400417,Nzg1Ngo=,1700403242,21
8801700400418,MjEwOAo=,1700426419,22
8801700400419,ODExMAo=,1700408511,26
8801700400420,NjkyNAo=,1700409570,23
8801700400421,Mjc3Mgo=,1700428028,20
8801700400422,MzI4MQo=,1700402417,22
8801700400423,NzUwNgo=,1700411584,21
8801700400424,MDQzNAo=,1700402349,24
8801700400425,MDY0MAo=,1700404046,25
8801700400426,NjAyMgo=,1700420084,27
8801700400427,MjYyMAo=,1700407747,27
8801700400428,NTI0NAo=,1700404290,21
8801700400429,MTE5OQo=,1700403515,25
8801700400430,NDg3Mgo=,1700415806,25
8801700400431,MDk0OAo=,1700411592,21
8801700400432,MDQ4MQo=,1700420261,27
8801700400433,ODQzNQo=,1700419317,26
8801700400434,NTY5OAo=,1700419436,26
8801700400435,MTEwNgo=,1700415234,21
8801700400436,MTA5Mwo=,1700414505,24
8801700400437,NDE2OQo=,1700403508,26
8801700400438,ODgxMQo=,1700422086,23
8801700400439,OTM1NAo=,1700402407,24
8801700400440,MDQwNgo=,1700426685,21
8801700400441,MDA1NQo=,1700403965,26
8801700400442,ODYwMAo=,1700404176,22
8801700400443,MDU0Mwo=,1700413378,26
8801700400444,ODAyMwo=,1700418200,27
8801700400445,OTkyMgo=,1700423833,24
8801700400446,NTgzNQo=,1700413982,25
8801700400447,NDk0NAo=,1700406965,27
8801700400448,MDU4MAo=,1700404022,22
8801700400449,MTM3Mwo=,1700422537,23
8801700400450,NzEzOAo=,1700405660,24
8801700400451,Mzc3NAo=,1700425932,24
8801700400452,ODIwMgo=,1700420567,26
8801700400453,ODgyNgo=,1700408645,21
8801700400454,MzM4MQo=,1700406757,27
8801700400455,MjEzNAo=,1700426253,21
8801700400456,NTQyOAo=,1700415561,27
8801700400457,NDc3Mgo=,1700402137,20
8801700400458,NDg5NQo=,1700403308,27
8801700400459,NzM2Ngo=,1700423238,21
8801700400460,NDUzOAo=,1700407305,25
8801700400461,NDkxNwo=,1700407845,23
8801700400462,MTM1NQo=,1700422286,23
8801700400463,MDY0Ngo=,1700425995,27
8801700400464,MjUzOQo=,1700405447,22
8801700400465,OTQ1Mgo=,1700428685,27
8801700400466,MzcwNQo=,1700422910,23
8801700400467,NDMxMQo=,1700410570,21
8801700400468,MTI1Ngo=,1700406690,27
8801700400469,MjI0NAo=,1700416078,22
8801700400470,OTczMwo=,1700427457,27
8801700400471,Njc4Nwo=,1700427624,26
8801700400472,MjM5Mgo=,1700404650,25
8801700400473,OTQzMwo=,1700402252,26
8801700400474,OTcyMgo=,1700412370,26
8801700400475,NjE5Nwo=,1700405617,21
8801700400476,MDc4OQo=,1700419939,27
8801700400477,OTc0MQo=,1700428263,27
8801700400478,MDU2MAo=,1700407652,20
8801700400479,MjY3Nwo=,1700412595,21
8801700400480,MTkyNAo=,1700421854,20
8801700400481,ODAxOQo=,1700414686,25
8801700400482,MDg5Mwo=,1700419960,20
8801700400483,MDc2NQo=,1700412070,20
8801700400484,NDM2NQo=,1700419110,24
8801700400485,NDc2Ngo=,1700428877,22
8801700400486,NjU3Ngo=,1700422339,24
8801700400487,MDY3OAo=,1700417265,27
8801700400488,NjU5NAo=,1700409748,21
8801700400489,NzkxMAo=,1700428529,24
8801700400490,MjMyNwo=,1700416991,27
8801700400491,MDY2MQo=,1700405462,24
8801700400492,MjQ4Mgo=,1700426825,27
8801700400493,OTgyNwo=,1700414640,27
8801700400494,NzU5MAo=,1700404783,25
8801700400495,MDEzMgo=,1700403013,25
8801700400496,MzA2MQo=,1700416340,22
8801700400497,MDEzMQo=,1700407764,25
8801700400498,MTEwMAo=,1700402274,26
8801700400499,MTY3Nwo=,1700403683,21
8801700400500,OTY1Mgo=,1700403410,27
8801700400501,MTk0NAo=,1700406742,21
8801700400502,MzUyMgo=,1700406332,23
8801700400503,Mzg3MAo=,1700424080,26
8801700400504,MDgzOQo=,1700418908,25
8801700400505,NDA2MQo=,1700406185,21
8801700400506,Mzg1Mgo=,1700413535,24
8801700400507,MDc2MQo=,1700412101,24
8801700400508,ODE5Nwo=,1700405079,22
8801700400509,NDI2OAo=,1700420461,22
8801700400510,MjE5Nwo=,1700413659,20
8801700400511,NzE2Mwo=,1700405606,25
8801700400512,MTU0MQo=,1700415931,26
8801700400513,MjMxMQo=,1700416012,26
8801700400514,MTQ4Mwo=,1700416695,22
8801700400515,NjYzMQo=,1700419074,26
8801700400516,MjQ2MQo=,1700417600,23
8801700400517,NTQyNQo=,1700403082,22
8801700400518,MzUyNgo=,1700427893,20
8801700400519,MjQzMwo=,1700419131,26
8801700400520,NzQzMgo=,1700427870,20
8801700400521,NjM2NQo=,1700410836,22
8801700400522,ODM2NAo=,1700402148,27
8801700400523,MzA4Mwo=,1700407367,27
8801700400524,MjgzMQo=,1700420628,27
8801700400525,MDUyOAo=,1700404067,27
8801700400526,NjYyMAo=,1700405123,27
8801700400527,OTA0OQo=,1700406464,21
8801700400528,NDIwNAo=,1700406602,24
8801700400529,NTg4Ngo=,1700406629,26
8801700400530,NzYwMAo=,1700416008,24
8801700400531,ODYzNgo=,1700416330,21
8801700400532,Mjk5MQo=,1700406801,22
8801700400533,NjIzNAo=,1700403341,23
8801700400534,MTkwMQo=,1700418653,25
8801700400535,ODM0MAo=,1700419330,27
8801700400536,MTIxMgo=,1700404883,27
8801700400537,NzIwNQo=,1700404034,25
8801700400538,Mjg0Mwo=,1700413197,26
8801700400539,MDQ3OAo=,1700405306,20
8801700400540,OTUxMQo=,1700417875,22
8801700400541,ODkyNQo=,1700422653,27
8801700400542,MjQ0OAo=,1700422439,27
8801700400543,MjQ5Mgo=,1700406195,24
8801700400544,MDYwMwo=,1700417739,25
8801700400545,MDM5MAo=,1700427049,26
8801700400546,NTU3NQo=,1700419562,27
8801700400547,OTAzNAo=,1700415688,23
8801700400548,MjE5OAo=,1700427752,27
8801700400549,MTA2Mwo=,1700409480,21
8801700400550,NjEzNQo=,1700411725,25
8801700400551,NDAwOQo=,1700404927,24
8801700400552,OTc1OQo=,1700405146,23
8801700400553,NTI3MQo=,1700426361,24
8801700400554,OTg2OQo=,1700402176,23
8801700400555,MzY4NQo=,1700410904,25
8801700400556,OTA4Mgo=,1700403798,23
8801700400557,NTM3Ngo=,1700403841,22
8801700400558,ODI2Nwo=,1700419968,24
8801700400559,NDk3NQo=,1700406173,22
8801700400560,NTUyOQo=,1700422338,25
8801700400561,NTYzMwo=,1700407140,25
8801700400562,NTYwMwo=,1700406108,27
8801700400563,ODAwOQo=,1700415802,24
8801700400564,NDI5Mgo=,1700405717,27
8801700400565,OTU2OQo=,1700408127,27
8801700400566,NDUwNAo=,1700412439,25
8801700400567,MTkyOQo=,1700408111,22
8801700400568,OTc5NAo=,1700423361,27
8801700400569,MTMzMQo=,1700413639,27
8801700400570,NzI4NAo=,1700405565,22
8801700400571,MDU5Mwo=,1700423720,26
8801700400572,MTE3NAo=,1700425920,24
8801700400573,MzA2Nwo=,1700414605,27
8801700400574,OTQ2Mgo=,1700413151,22
8801700400575,NDE4Mwo=,1700409179,27
8801700400576,MDE0MQo=,1700422052,22
8801700400577,MDMwMwo=,1700428821,22
8801700400578,MTI1NQo=,1700402425,20
8801700400579,ODI0Mwo=,1700405802,22
8801700400580,MzI3MQo=,1700424564,24
8801700400581,NDcxMQo=,1700425950,27
8801700400582,MTcxMAo=,1700416078,25
8801700400583,NzY2Nwo=,1700403643,22
8801700400584,NTU3MAo=,1700424612,22
8801700400585,ODU3MQo=,1700428046,22
8801700400586,NTc5Mgo=,1700404466,25
8801700400587,Nzc1MQo=,1700427079,25
8801700400588,MTI1NAo=,1700420294,22
8801700400590,MzI5OAo=,1700412255,21
8801700400591,OTMwOQo=,1700415653,24
8801700400592,OTM1NAo=,1700402547,20
8801700400593,OTg3MAo=,1700403669,23
8801700400594,MTUzNgo=,1700402697,22
8801700400595,NDYyOAo=,1700417643,23
8801700400596,MTQyMQo=,1700424501,25
8801700400597,OTc4OAo=,1700404341,25
8801700400598,Nzg5Mwo=,1700404096,25
8801700400599,NzU0NQo=,1700425318,20
8801700400600,MjYzNwo=,1700428714,20
8801700400601,MDMzNAo=,1700420772,20
8801700400602,NTg5Nwo=,1700414384,27
8801700400603,OTk0NQo=,1700403889,22
8801700400604,MzQwOQo=,1700404661,27
8801700400605,ODM3MQo=,1700403693,22
8801700400606,ODUzNgo=,1700408843,22
8801700400607,MjAxMAo=,1700423847,27
8801700400608,OTYzMwo=,1700428764,22
8801700400609,MDU0Mwo=,1700410847,25
8801700400610,MTcyOAo=,1700423751,23
8801700400611,NzEwOQo=,1700427540,27
8801700400612,MDIyMgo=,1700423509,21
8801700400613,NTQ4Mgo=,1700412093,27
8801700400614,NzM4MAo=,1700402780,23
8801700400615,NjI1Mwo=,1700418473,25
8801700400616,MjgzNwo=,1700405345,22
8801700400617,NjEzNAo=,1700416834,22
8801700400618,MjAwMgo=,1700421854,26
8801700400619,ODYxNwo=,1700425389,21
8801700400620,NjIwMwo=,1700404405,21
8801700400621,OTM0Mwo=,1700419272,24
8801700400622,Njk0NAo=,1700406575,23
8801700400623,OTI0OQo=,1700417980,24
8801700400624,MTAyOQo=,1700423072,26
8801700400625,MDg5MQo=,1700414874,25
8801700400626,Mjc1NAo=,1700411786,24
8801700400627,MjE3Nwo=,1700407775,23
8801700400628,Mzc2OQo=,1700408567,21
8801700400629,OTQ5OAo=,1700402734,26
8801700400630,ODYxMAo=,1700412922,21
8801700400631,MDg2Nwo=,1700417045,23
8801700400632,NzcwNQo=,1700421928,22
8801700400633,MTk5OQo=,1700406997,21
8801700400634,MTc2OAo=,1700425318,25
8801700400635,NjgxMAo=,1700406370,23
8801700400636,OTU1Nwo=,1700404758,20
8801700400637,NzE0NAo=,1700423983,27
8801700400638,MjY5OQo=,1700420648,22
8801700400639,NzM4Ngo=,1700402040,21
8801700400640,MDI3MQo=,1700402875,25
8801700400641,NjE5Mgo=,1700409808,27
8801700400642,ODIxNwo=,1700427254,22
8801700400643,OTU3NQo=,1700407009,27
8801700400644,MDM5Mgo=,1700402803,23
8801700400645,NzkzNwo=,1700417964,21
8801700400646,MzY3MQo=,1700427661,26
8801700400647,NzQ1NAo=,1700408436,22
8801700400648,NjEyMQo=,1700422156,24
8801700400649,NjcyNwo=,1700423582,25
8801700400650,NTIxNAo=,1700405181,22
8801700400651,NzA5Mgo=,1700418538,23
8801700400652,NjgwNwo=,1700423008,22
8801700400653,NTQ4NQo=,1700421756,24
8801700400654,OTQ2MAo=,1700410764,24
8801700400655,NDc2Mgo=,1700420258,21
8801700400656,MzYzOAo=,1700402650,27
8801700400657,MDg0Mgo=,1700419617,21
8801700400658,MTQ5Nwo=,1700406697,25
8801700400659,NTAyMwo=,1700426884,23
8801700400660,NjY1OAo=,1700409718,26
8801700400661,MDg2MAo=,1700404890,25
8801700400662,Nzc0Mwo=,1700413273,23
8801700400663,MzM5OAo=,1700402352,20
8801700400664,Mjg4MAo=,1700402816,26
8801700400665,MjgwMwo=,1700412724,24
8801700400666,NTI0Mwo=,1700402242,20
8801700400667,NTcyMQo=,1700415917,24
8801700400668,NjMzNAo=,1700428099,27
8801700400669,MTc2Nwo=,1700427258,22
8801700400670,OTMzNAo=,1700405886,22
8801700400671,ODkxMgo=,1700405544,23
8801700400672,NzY4OAo=,1700406185,26
8801700400673,MjE2NAo=,1700408947,20
8801700400674,MDM5NAo=,1700405996,24
8801700400675,NTQ5OAo=,1700411268,21
8801700400676,MjU2Mwo=,1700403459,25
8801700400677,ODQxMQo=,1700410771,25
8801700400678,OTU1Nwo=,1700402117,21
8801700400679,MTAyOQo=,1700403061,27
8801700400680,NDEwMwo=,1700409912,22
8801700400681,NjkzMgo=,1700406763,22
8801700400682,Nzc3MAo=,1700406376,21
8801700400683,NjMxMwo=,1700411234,21
8801700400684,ODQxMgo=,1700423486,21
8801700400685,Njc4NQo=,1700404294,22
8801700400686,NTY1MAo=,1700419767,25
8801700400687,MzcyNgo=,1700421844,27
8801700400688,NTk1OQo=,1700424137,21
8801700400689,MTAzNwo=,1700426426,26
8801700400690,OTg4NQo=,1700410686,24
8801700400691,NTIzNgo=,1700417836,27
8801700400692,MTkxNgo=,1700402362,22
8801700400693,MzEyMAo=,1700403398,24
8801700400694,OTEzMwo=,1700420615,25
8801700400695,MzA4Nwo=,1700414815,22
8801700400696,NzI1NQo=,1700406753,25
8801700400697,NzkwNwo=,1700406457,20
8801700400698,NDc5OQo=,1700417012,21
8801700400699,NzgzOQo=,1700418615,24
8801700400700,NTg3NQo=,1700403635,27
8801700400701,NjU1MQo=,1700424275,22
8801700400702,NzU1NQo=,1700425015,25
8801700400703,MTIxNAo=,1700415301,26
8801700400704,NjM1MQo=,1700413242,22
8801700400705,NTIwOQo=,1700417191,20
8801700400706,Mzc1NAo=,1700407903,20
8801700400707,MDc5MAo=,1700420862,25
8801700400708,MjQzOQo=,1700406668,20
8801700400709,Mzc4OAo=,1700410614,26
8801700400711,MjIxMAo=,1700404321,24
8801700400712,MTE2MQo=,1700403115,26
8801700400713,Mzc2NQo=,1700403030,24
8801700400714,MTQyOAo=,1700411499,23
8801700400715,NzQ3Nwo=,1700405980,20
8801700400716,MjYwMgo=,1700417414,24
8801700400717,MDE5Mgo=,1700415039,22
8801700400718,ODAwMgo=,1700422562,27
8801700400719,Mjk1Mwo=,1700404738,20
8801700400720,MjY3NQo=,1700410443,23
8801700400721,NDA4OAo=,1700407562,25
8801700400722,MTE1NQo=,1700420299,26
8801700400723,ODkxMAo=,1700407720,26
8801700400724,Njg0MAo=,1700427869,20
8801700400725,NzQ3NAo=,1700410072,27
8801700400726,ODYwNQo=,1700405887,24
8801700400727,NjMzNAo=,1700416608,23
8801700400728,Mjc3OQo=,1700414302,24
8801700400729,MTE3MQo=,1700416847,23
8801700400730,Mzk5Nwo=,1700402417,25
8801700400731,MzE4NQo=,1700424589,20
8801700400732,MzU4Nwo=,1700404165,23
8801700400733,NDE2MQo=,1700416368,27
8801700400734,MjY0Mgo=,1700423380,20
8801700400735,MjcxOAo=,1700404055,23
8801700400736,MzUyNgo=,1700406999,26
8801700400737,OTc0NQo=,1700418506,25
8801700400738,MTM0OQo=,1700405788,23
8801700400739,MjQ4Mgo=,1700416266,27
8801700400740,MjcxNQo=,1700404372,24
8801700400741,NTc0MAo=,1700428923,25
8801700400742,OTMyMgo=,1700418897,26
8801700400743,MDIwNgo=,1700417413,26
8801700400744,MDMzNgo=,1700416306,23
8801700400745,NTUwMgo=,1700403802,23
8801700400746,MTQyNgo=,1700414460,20
8801700400747,MTM1Mwo=,1700405051,26
8801700400748,ODk0NAo=,1700418670,21
8801700400749,MzM3OAo=,1700403091,25
8801700400750,MzU4Ngo=,1700422845,21
8801700400751,ODY0MAo=,1700413782,25
8801700400752,ODk3Ngo=,1700411803,20
8801700400753,NjQ4NAo=,1700419846,26
8801700400754,MTMxOAo=,1700415493,25
8801700400755,OTk0MQo=,1700404644,22
8801700400756,NjQ3MAo=,1700404262,26
8801700400757,OTU5Ngo=,1700402830,21
8801700400758,Njg1MQo=,1700407475,20
8801700400759,MjMzMQo=,1700406676,23
8801700400760,MjcwOAo=,1700412857,26
8801700400761,MTIwMQo=,1700425695,23
8801700400762,NDM1Mgo=,1700420481,20
8801700400763,MDQyNgo=,1700402449,26
8801700400764,NTk1OQo=,1700420852,26
8801700400765,Mjc1OQo=,1700404240,22
8801700400766,NjE5OQo=,1700423111,24
8801700400767,ODA0Mgo=,1700403950,23
8801700400768,NTQ0Nwo=,1700406955,20
8801700400769,NjYyMwo=,1700415045,26
8801700400770,MTQwMwo=,1700406355,20
8801700400771,NjczOQo=,1700404551,26
8801700400772,OTUzMAo=,1700427546,27
8801700400773,NzE3MAo=,1700409922,22
8801700400774,ODU1NQo=,1700406894,21
8801700400775,NTQwNAo=,1700428429,25
8801700400776,ODM0Mwo=,1700405863,22
8801700400777,ODE2OAo=,1700412693,20
8801700400778,NjYyNgo=,1700407648,25
8801700400779,MjYxNwo=,1700415822,23
8801700400780,Mzg3OAo=,1700407703,22
8801700400781,NjM3MQo=,1700411105,24
8801700400782,MTcyNAo=,1700402832,24
8801700400783,NDgwMgo=,1700423542,26
8801700400784,MjI4MQo=,1700403862,21
8801700400785,NzcxNwo=,1700424397,23
8801700400786,Njc1Ngo=,1700404625,21
8801700400787,MTAyMwo=,1700404097,24
8801700400788,MDcyNgo=,1700402894,21
8801700400789,NDI2MQo=,1700403582,22
8801700400790,NzY0OQo=,1700406922,22
8801700400791,MTc1MQo=,1700406880,25
8801700400792,MDU4OAo=,1700421735,27
8801700400793,NDc1OAo=,1700426809,20
8801700400794,MDMyNwo=,1700411980,20
8801700400795,MTUxMwo=,1700423195,27
8801700400796,ODEzOQo=,1700425420,20
8801700400797,NTg2NAo=,1700424084,20
8801700400798,NTE4Nwo=,1700402456,20
8801700400799,NDM3Mwo=,1700404498,24
8801700400800,NzY1Mgo=,1700407497,27
8801700400801,MDc2MQo=,1700411652,25
8801700400802,ODQ3NQo=,1700410344,26
8801700400803,NDczMQo=,1700406435,26
8801700400804,NzA0Nwo=,1700420888,22
8801700400805,OTU0OAo=,1700407964,27
8801700400806,NDI3MAo=,1700407556,22
8801700400807,OTc1Mwo=,1700414255,20
8801700400808,NTg3Nwo=,1700425340,26
8801700400809,Nzg0Mwo=,1700404983,22
8801700400810,OTgyNQo=,1700423002,20
8801700400811,MDMxOQo=,1700414800,20
8801700400812,ODI4Nwo=,1700408504,21
8801700400813,OTU3Ngo=,1700407680,24
8801700400814,OTMyOAo=,1700411201,21
8801700400815,NDc4Mwo=,1700415462,26
8801700400816,ODI1Ngo=,1700403799,24
8801700400817,MjczOAo=,1700406206,25
8801700400818,NzgyMwo=,1700405299,22
8801700400819,NDY5Mgo=,1700407180,25
8801700400820,MTA4MQo=,1700428010,22
8801700400821,MDQ3NQo=,1700415515,24
8801700400822,NjkzMQo=,1700402116,23
8801700400823,Mjc0OAo=,1700403741,26
8801700400824,NzYzMAo=,1700403787,26
8801700400825,MDk5Nwo=,1700403956,20
8801700400826,MzYzMAo=,1700428935,25
8801700400827,MTc3NAo=,1700421805,23
8801700400828,ODk0MAo=,1700426386,26
8801700400829,OTkzMwo=,1700409498,20
8801700400830,NTkzMAo=,1700427387,24
8801700400831,NDAyNgo=,1700414954,26
8801700400832,Njg3Ngo=,1700407064,22
8801700400833,NzIxMQo=,1700403288,27
8801700400834,OTM0Mwo=,1700426089,23
8801700400835,NDg3Ngo=,1700409815,23
8801700400836,NjY4MAo=,1700403666,27
8801700400837,NzUxMAo=,1700423856,20
8801700400838,NzI5OQo=,1700407759,21
8801700400839,NzAxMwo=,1700410018,20
8801700400840,OTU4Mwo=,1700419019,27
